job_title,company,job_profile,description,location,Level,Type,StandardJobTitle
Vendor Management Team Leader,Hidden Name,https://wuzzuf.net/jobs/p/56e109e1-7e2f-44d7-a269-d4b3f7c93268-Vendor-Management-Team-Leader-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2476,"Full Time · Work From Home · Manager · 2-5 Yrs of Exp · Management · Human Resources · Translation · Localization · Recruitment · Administration · Vendor Management · English · Writing - October 12, 2020","Heliopolis, Cairo",Manager,Full Time,Software Engneering 
Application Content Manager,Premier Services and Recruitment,https://wuzzuf.net/jobs/p/27eee4f5-bdff-41eb-8b23-1e215ba93872-Application-Content-Manager-Premier-Services-and-Recruitment-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2482,"Full Time · Manager · 4+ Yrs of Exp · Digital Marketing · Application · Marketing · Computer Science · Information Technology (IT) · Marketing/PR/Advertising · Media/Journalism/Publishing - October 6, 2020","Giza, Egypt",Manager,Full Time,Software Engneering 
ERP Team Leader / Functional Consultant -...,Trax Group Company,https://wuzzuf.net/jobs/p/1347163e-0120-4f8f-93d0-4f23f5015ed1-ERP-Team-Leader---Functional-Consultant---Microsoft-Dynamics-365-F-O-Trax-Group-Company-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2500,"Full Time · Manager · 2+ Yrs of Exp · Microsoft Dynamics 365 · Microsoft Dynamics AX · IT/Software Development · Operations/Management · Engineering - Telecom/Technology - November 19, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
HR Operation Supervisor,Union Group,https://wuzzuf.net/jobs/p/25383f9d-b437-4baa-9bdb-2abe61d7864b-HR-Operation-Supervisor-Union-Group-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2489,"Full Time · Manager · 5-8 Yrs of Exp · Human Resources (HR) · HR · Labor Law · Personnel · Social Insurance · HR Operations · HR Management · Operations · Management · Human Resources - September 29, 2020","Obour City, Cairo",Manager,Full Time,Software Engneering 
Digital Marketing Manager,Hidden Name,https://wuzzuf.net/jobs/p/cddf3acc-15a6-49cd-953e-790b6592875e-Digital-Marketing-Manager-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2487,"Full Time · Manager · 5-7 Yrs of Exp · Digital Marketing · Social Media · Marketing · Media · Digital Media · Content Management · Digital · Content · Web Design · Design · Photoshop · SEO - September 30, 2020","Mohandessin, Giza",Manager,Full Time,Software Engneering 
Quality Control & Assurance Section Head - ( In...,ShadyPack,https://wuzzuf.net/jobs/p/4354e1d6-0597-4bd7-bd56-99a015f5dedb-Quality-Control---Assurance-Section-Head----In-The-Field-of-Paper-ShadyPack-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2484,"Full Time · Manager · 5-10 Yrs of Exp · Quality Control · Quality Assurance · Manufacturing · ISO · Science · Pharmacy · Chemistry · ISO 9001 · Manufacturing/Production · Quality · Pharmaceutical - October 5, 2020","10th Of Ramadan City, Cairo",Manager,Full Time,Software Engneering 
Information Security Senior Supervisor -...,Xceed,https://wuzzuf.net/jobs/p/11a97d7c-65f9-4b26-971b-236022e39f3c-Information-Security-Senior-Supervisor---Business-Resilience-Xceed-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2481,"Full Time · Manager · 4+ Yrs of Exp · Information Technology (IT) · Computer Science · Computer Engineering · Engineering · CISA · CISM · ISO · Communication · CISSP · English · SOC · ISO 27001 - November 16, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Senior Operations Leader (Heliopolis Hub Leader),Aramex International,https://wuzzuf.net/jobs/p/ef0770a5-7f3a-48f3-a086-b67719933b12-Senior-Operations-Leader-Heliopolis-Hub-Leader-Aramex-International-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2520,"Full Time · Manager · 4-6 Yrs of Exp · Logistics · Courier · Operations · Engineering · Supply Chain · Logistics/Supply Chain · Operations/Management · Engineering - Other - October 7, 2020","Heliopolis, Cairo",Manager,Full Time,Software Engneering 
Senior Operations Leader (6th of October Hub...,Aramex International,https://wuzzuf.net/jobs/p/6632061a-7709-482b-979c-3d162c5f06c7-Senior-Operations-Leader-6th-of-October-Hub-Leader-Aramex-International-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2519,"Full Time · Manager · 4-6 Yrs of Exp · Logistics · Courier · Engineering · Supply Chain · Operations · Logistics/Supply Chain · Operations/Management · Engineering - Other - October 7, 2020","6th Of October, Giza",Manager,Full Time,Software Engneering 
Financial Manager,Notion International School,https://wuzzuf.net/jobs/p/d27ee506-7288-4ce6-aa98-5b69553cee12-Financial-Manager-Notion-International-School-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2516,"Full Time · Manager · 10-13 Yrs of Exp · Finance · Financial Management · Accounting · Financial Analysis · Manager · Accountant · CMA · Financial · IFRS · Financial Reports · Accounting Systems - October 14, 2020","Faisal, Giza",Manager,Full Time,Software Engneering 
Quality Control Manager,Hidden Name,https://wuzzuf.net/jobs/p/89d64ac8-434f-4fe4-977b-c747ab23352d-Quality-Control-Manager-Sharqia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2514,"Full Time · Manager · 10+ Yrs of Exp · Quality Control · Quality Assurance · Quality · Engineering · Science · Production · Manufacturing · Analysis · Business Administration · Quality - October 18, 2020","Belbes, Sharqia",Manager,Full Time,Software Engneering 
Administration Manager,Nagwa,https://wuzzuf.net/jobs/p/99b7f1ed-259a-446b-aa19-700c127e4795-Administration-Manager-Nagwa-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2512,"Full Time · Manager · 8+ Yrs of Exp · Office Management · Management · Administration · Health and Safety · Operations · Administration · Operations/Management - October 18, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
Project Manager,Probuilders,https://wuzzuf.net/jobs/p/940c3407-25e0-4c7b-9704-f1b6a26f31b8-Project-Manager-Probuilders-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2511,"Full Time · Manager · 10+ Yrs of Exp · Construction · Engineering · Project Manager · Project Management · Information Technology (IT) · Management · Writing · Leadership · PMP · Technical - October 22, 2020","Agouza, Giza",Manager,Full Time,Software Engneering 
Marketing Deputy Manager - Cairo,KnowledgeNet,https://wuzzuf.net/jobs/p/8e4c42e4-45d7-4920-8781-b13567a16a60-Marketing-Deputy-Manager---Cairo-KnowledgeNet-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2509,"Full Time · Manager · 8-12 Yrs of Exp · Management · Marketing · Sales Target · Communication · Communication Skills · Marketing Campaigns · Project Management · Marketing Management - October 22, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
Group Chief Internal Audit,NOK for Human Capital Solutions,https://wuzzuf.net/jobs/p/a08dd08a-a8ed-4132-b43a-7f1271e23613-Group-Chief-Internal-Audit-NOK-for-Human-Capital-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2502,"Full Time · Manager · 15-20 Yrs of Exp · ERP · IFRS · External Audit · Internal Audit · CIA · CPA · CMA · Accounting · Finance · Manufacturing · Retail · Accounting/Finance · Strategy/Consulting - October 12, 2020","Obour City, Cairo",Manager,Full Time,Software Engneering 
Program Manager,CBRE GWS,https://wuzzuf.net/jobs/p/616b0c3e-9211-4d08-ac37-1e9c0dab8f38-Program-Manager-CBRE-GWS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2531,"Full Time · Manager · 7+ Yrs of Exp · Project Management · Program Management · Engineering · Construction · Civil Engineering · Engineering - Construction/Civil/Architecture - October 11, 2020","New Cairo, Cairo",Manager,Full Time,Software Engneering 
Senior Operations Leader (Heliopolis Hub Leader),Aramex International,https://wuzzuf.net/jobs/p/ef0770a5-7f3a-48f3-a086-b67719933b12-Senior-Operations-Leader-Heliopolis-Hub-Leader-Aramex-International-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2521,"Full Time · Manager · 4-6 Yrs of Exp · Logistics · Courier · Operations · Engineering · Supply Chain · Logistics/Supply Chain · Operations/Management · Engineering - Other - October 7, 2020","Heliopolis, Cairo",Manager,Full Time,Software Engneering 
Account Manager,Air Gate,https://wuzzuf.net/jobs/p/f3138cb2-f126-4da1-b53a-49fbd149ea46-Account-Manager-Air-Gate-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2524,"Full Time · Manager · 4-8 Yrs of Exp · Account Manager · Account Management · Marketing · Sales Target · Advertising · Sales · Sales Skills · Business Administration · Microsoft Office - November 9, 2020","Giza, Egypt",Manager,Full Time,Software Engneering 
HSE Supervisor,Hidden Name,https://wuzzuf.net/jobs/p/2efa6fe8-9bc8-4296-85a3-428d94670a33-HSE-Supervisor-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2535,"Full Time · Manager · 3+ Yrs of Exp · Males Only · Quality · Safety · Manufacturing · HSE · Manufacturing/Production · Quality - October 21, 2020","Sheraton, Cairo",Manager,Full Time,Software Engneering 
Air Compressors Service Manager,PICO Engineering Group,https://wuzzuf.net/jobs/p/c2aa22fa-3070-4325-9145-b59a0e9ace9e-Air-Compressors-Service-Manager-PICO-Engineering-Group-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2537,"Full Time · Manager · 5-7 Yrs of Exp · Service Engineer · Mechanical Engineering · Engineering · Installation · Customer Service · Customer Care · Customer Support · Maintenance · Electrical - October 4, 2020","Mohandessin, Giza",Manager,Full Time,Software Engneering 
Social Media Manager,Ebtkar,https://wuzzuf.net/jobs/p/cc74584b-bfc6-4e83-b114-19956f7cfaff-Social-Media-Manager-Ebtkar-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2528,"Full Time · Manager · 2-5 Yrs of Exp · Digital Marketing · Marketing · E-Marketing · CMS · SEO · SEM · PPC · Advertising · Social Media · Online Marketing · Media · Google Adwords · Digital - November 15, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
Branch Manager - Furniture,Blend Furniture,https://wuzzuf.net/jobs/p/3769dc0b-4016-47d7-a2bc-32cde076a4fd-Branch-Manager---Furniture-Blend-Furniture-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2530,"Full Time · Manager · 5+ Yrs of Exp · Sales Skills · Sales · Sales Target · Indoor Sales · Microsoft Office · Retail · Furniture · Furniture Sales · Sales System · Design · Microsoft · English - October 12, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
F&B Procurement Manager - IKEA Cairo Festival City,Al Futtaim,https://wuzzuf.net/jobs/p/b320e0aa-71c9-4981-88f7-d0b371b51d18-F-B-Procurement-Manager---IKEA-Cairo-Festival-City-Al-Futtaim-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2542,"Full Time · Manager · 5-10 Yrs of Exp · Procurement · Purchasing · Food & Beverage · Restaurant · F&B · Food · Hospitality · Food Services · Management · Logistics · MS Office · Supply Chain - October 26, 2020","New Cairo, Cairo",Manager,Full Time,Software Engneering 
Area Manager Mega Retail Operations multiple...,Raneen,https://wuzzuf.net/jobs/p/4bc77832-99af-4fde-9e83-017f42720bca-Area-Manager-Mega-Retail-Operations-multiple-categories-nonfood-Raneen-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2543,"Full Time · Manager · 5-10 Yrs of Exp · Area Manager · Sales · Retail · Sales Skills · Sales Target · Operations · Operations/Management · Sales/Retail - September 29, 2020","Giza, Giza",Manager,Full Time,Software Engneering 
Product Design Lead,Profolio Consulting,https://wuzzuf.net/jobs/p/94a5ecaf-0664-48ec-9fc4-2b5e0f47f5bc-Product-Design-Lead-Profolio-Consulting-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2555,"Full Time · Manager · 5-11 Yrs of Exp · CSS · Computer Engineering · Computer Science · Engineering · Design · UI · Figma · Sketch · Product Design · Design Strategy · Creative/Design/Art - October 15, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Procurement Manager - Multinational,Pillars,https://wuzzuf.net/jobs/p/8e4d27d0-eded-4cb5-82ea-4a6dad48dc51-Procurement-Manager---Multinational-Pillars-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2560,"Full Time · Manager · 15-20 Yrs of Exp · Procurement · Purchasing · Supply Chain · English · Arabic · Logistics · Logistics/Supply Chain · Purchasing/Procurement - October 7, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
Software Product Manager,Unicom Group,https://wuzzuf.net/jobs/p/d534038e-a453-4d9d-aec8-9a8f6934e2e9-Software-Product-Manager-Unicom-Group-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=269,"Full Time · Manager · 4-7 Yrs of Exp · Computer Science · Information Technology (IT) · Software · Software Development · Product Management · Computer Engineering · Management · Engineering - November 22, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Software Technical Lead,SmartTech Systems,https://wuzzuf.net/jobs/p/ddf9bd8e-9a14-4e20-ae67-8ea7661ac7bd-Software-Technical-Lead-SmartTech-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=276,"Full Time · Manager · 6-8 Yrs of Exp · Telecom Engineering · Computer Science · Information Technology (IT) · .NET · C# · SQL · Java · javaScript · AJAX · jQuery · HTML · Web APIs · Angular +2 - November 2, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
IT Manager,Grand Plast,https://wuzzuf.net/jobs/p/31b6e4d0-7ad8-4f62-9581-7499b0885c8c-IT-Manager-Grand-Plast-Qalubia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=278,"Full Time · Manager · 3-5 Yrs of Exp · Oracle · SAP · IT · Odoo · Computer Engineering · ERP · Information Technology (IT) · Computer Science · Administration · Implementation · English · Linux - November 9, 2020","Qalubia, Egypt",Manager,Full Time,IT Category
Service Delivery Manager ( Software ),Unicom Group,https://wuzzuf.net/jobs/p/40a90ecb-a2a3-4ccb-b320-a0cd159533fc-Service-Delivery-Manager--Software--Unicom-Group-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=261,"Full Time · Manager · 10+ Yrs of Exp · Management · Engineering · Project Management · Software · Computer Science · Information Technology (IT) · Software Development · Agile · English - November 16, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
IT Manager,Al mansour modern shool,https://wuzzuf.net/jobs/p/fadd3626-47fb-4f5d-bf3b-37b9f36de7b4-IT-Manager-Al-mansour-modern-shool-Sharqia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=284,"Full Time · Manager · 5-10 Yrs of Exp · Computer Science · Information Technology (IT) · Engineering · Computer · Science · IT Operations · SQL · Software · Hardware · CCNA · MCSA · ITIL - October 2, 2020","Faqus, Sharqia",Manager,Full Time,IT Category
QC Team Lead Engineer - Software Testing,Excel Systems,https://wuzzuf.net/jobs/p/df643d83-1d65-4eaf-a57a-c566454f8b63-QC-Team-Lead-Engineer---Software-Testing-Excel-Systems-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=288,"Full Time · Manager · 6+ Yrs of Exp · Males Only · Quality Assurance · Quality Control · Software Testing · Testing · Web Security · Computer Science · Information Technology (IT) · ISTQB · API - November 9, 2020","Sheikh Zayed, Giza",Manager,Full Time,Software Engneering 
IT Manager (Acting) - Multinational - Dubai(SAP...,Pillars,https://wuzzuf.net/jobs/p/e9386dc9-8481-405a-93d5-84f1f1892593-IT-Manager-Acting---Multinational---DubaiSAP-B1-Background-Pillars-Dubai-United-Arab-Emirates?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=292,"Full Time · Manager · 7-15 Yrs of Exp · Information Technology (IT) · SAP · English · Management · Computer Science · SAP B1 · VB.Net · Crystal Report · SQL · IT/Software Development - November 4, 2020","Dubai, United Arab Emirates",Manager,Full Time,IT Category
IT Audit Manager,Hidden Name,https://wuzzuf.net/jobs/p/1c4e6389-586f-4b40-bc15-822641eaa13e-IT-Audit-Manager-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=312,"Full Time · Manager · 10+ Yrs of Exp · Auditing · Computer Science · SAP · Information Technology (IT) · Computer Skills · IT/Software Development · Engineering - Telecom/Technology - November 8, 2020","Cairo, Egypt",Manager,Full Time,IT Category
Tech Lead Software Manager,La Casa Code,https://wuzzuf.net/jobs/p/e7c17087-2743-4dc5-8728-6c2751431118-Tech-Lead-Software-Manager-La-Casa-Code-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=316,"Full Time · Manager · 7+ Yrs of Exp · Information Technology (IT) · Software Development · Software Engineering · Back-End · javaScript · Software · HTML · Front-End · Programming · Java · Telecom - November 9, 2020","Sheikh Zayed, Giza",Manager,Full Time,Software Engneering 
IT Manager (Acting) - Multinational - Baghdad,Pillars,https://wuzzuf.net/jobs/p/3d4b21b9-be43-43b5-8252-bb0599e90c86-IT-Manager-Acting---Multinational---Baghdad-Pillars-Baghdad-Iraq?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=318,"Full Time · Manager · 7-15 Yrs of Exp · Information Technology (IT) · SAP · English · Management · Computer Science · SAP B1 · VB.Net · Crystal Report · SQL · IT/Software Development - October 27, 2020","Baghdad, Iraq",Manager,Full Time,IT Category
Software QC Team Lead (Performance Testing),JRM for Communications,https://wuzzuf.net/jobs/p/1ef8d9db-95eb-42c1-bc07-95c47aaacb80-Software-QC-Team-Lead-Performance-Testing-JRM-for-Communications-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=326,Full Time · Manager · 5+ Yrs of Exp · Information Technology (IT) · Computer Science · Quality Control · Quality Assurance · Testing · Software Testing · ASTQB · ISTQB · CSTE · Quality · API - New,"Nasr City, Cairo",Manager,Full Time,Software Engneering 
Senior Software Architect / Project Manager,Premitek,https://wuzzuf.net/jobs/p/5a1026e2-a7b1-4900-9ad5-1462af227d6b-Senior-Software-Architect---Project-Manager-Premitek-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=332,"Full Time · Manager · 7+ Yrs of Exp · Information Technology (IT) · Computer Science · Project Management · Software Development · MVC · Design · Engineering · Software · HTML · CSS · javaScript - October 14, 2020","New Cairo, Cairo",Manager,Full Time,Software Engneering 
Software Project Manager,Sumerge,https://wuzzuf.net/jobs/p/ad93ef5d-a1c0-4f84-8d32-496d5ee1c947-Software-Project-Manager-Sumerge-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=322,"Full Time · Manager · 5+ Yrs of Exp · Project Management · Software Project Management · WBS · RFI · RFP · Quality Assurance · QA · Computer Science · Computer Engineering · QC · Software - October 19, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
Software Quality Control Team Leader,Softxpert Incorporation,https://wuzzuf.net/jobs/p/a67fdfa6-2ea9-4bd8-ac36-c515564a57e5-Software-Quality-Control-Team-Leader-Softxpert-Incorporation-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=329,"Full Time · Manager · 4-7 Yrs of Exp · Computer Science · QC · QA · Quality Control · Quality Assurance · Software Development · ISTQB · Testing · Software Testing · Software Life Cycle · Software - October 12, 2020","Alexandria, Egypt",Manager,Full Time,Software Engneering 
Software Project Manager,BlueCloud,https://wuzzuf.net/jobs/p/9dab3b6d-1658-4669-bfc4-30b8d195f066-Software-Project-Manager-BlueCloud-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=341,"Full Time · Manager · 3+ Yrs of Exp · Project Management · PMP · Software Development · Computer Engineering · Computer Science · Service Delivery · Agile · Software · Software Project · Project - October 16, 2020","Sheraton, Cairo",Manager,Full Time,Software Engneering 
Software Product Manager,JRM for Communications,https://wuzzuf.net/jobs/p/7404209a-94b7-424a-8216-a0591a3fa018-Software-Product-Manager-JRM-for-Communications-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=351,"Full Time · Manager · 6-10 Yrs of Exp · Product Management · Information Technology (IT) · ITIL · Computer Science · Agile · Analytical · ISTQB · Software Development · IT/Software Development - October 6, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
Software Team Leader,Glamera,https://wuzzuf.net/jobs/p/a4d226ba-bac8-4439-91ff-b9a800f6f30b-Software-Team-Leader-Glamera-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=350,"Full Time · Manager · 5+ Yrs of Exp · Software Development · Software Engineering · Agile · javaScript · Information Technology (IT) · Computer Science · SQL · C# · ASP.NET · Software · Windows OS - October 19, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
Software Sales Manager,Hidden Name,https://wuzzuf.net/jobs/p/e1be4e10-e803-4663-a4c7-a848f2c62f09-Software-Sales-Manager-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=368,"Full Time · Manager · 5+ Yrs of Exp · Software Sales · Sales Target · Computer Science · Sales Skills · Sales · Marketing · Software · Information Technology · IT/Software Development - November 18, 2020","6th Of October, Giza",Manager,Full Time,Software Engneering 
Java Software Team Lead,Spectro,https://wuzzuf.net/jobs/p/71138ad2-7ec8-47ab-8e98-f288775012da-Java-Software-Team-Lead-Spectro-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=379,"Full Time · Manager · 8-10 Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Software Engineering · Java · javaScript · Software · SOAP · ORM · SOA · RestFull - October 12, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
ICT Markets Development Director,ITIDA,https://wuzzuf.net/jobs/p/4e3255dc-81d3-4569-8abb-9acc33066eed-ICT-Markets-Development-Director-ITIDA-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=392,"Full Time · Manager · 15+ Yrs of Exp · Business Development · Marketing · Management · Business Administration · Administration · Business · Business Development · IT/Software Development - October 14, 2020","6th Of October, Giza",Manager,Full Time,Software Engneering 
Sales Manager - ERP Software,Microtech,https://wuzzuf.net/jobs/p/04f00e5b-8ecf-447d-b100-9dd1f6f7e7b4-Sales-Manager---ERP-Software-Microtech-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=388,"Full Time · Manager · 10+ Yrs of Exp · Software Sales · Sales · ERP · Sales Skills · ERP Sales · Software · Information Technology (IT) · Sales Target · ERP Solutions · Communication Skills - October 22, 2020","Dokki, Giza",Manager,Full Time,Software Engneering 
Software Team Leader - UI,CrossWorkers,https://wuzzuf.net/jobs/p/89e08637-e399-46e6-9833-2e04a7b514fe-Software-Team-Leader---UI-CrossWorkers-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=386,"Full Time · Manager · 5-10 Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · CSS · UI · UX · Development · REST · Agile · Software · Software Engineering - October 12, 2020","New Cairo, Cairo",Manager,Full Time,Software Engneering 
Software Development Technical Head (.Net),Orient Egypt,https://wuzzuf.net/jobs/p/c8cfaaec-c3ce-4885-8e69-ebbb190e55e7-Software-Development-Technical-Head--Net-Orient-Egypt-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=60,"Full Time · Manager · 15-20 Yrs of Exp · Software · Computer Science · Information Technology (IT) · Software Development · Software Engineering · TFS · C++ · Design · Python · Design Patterns - October 14, 2020","Dokki, Giza",Manager,Full Time,Software Engneering 
Software Development Team Leader,Pefect Presentation,https://wuzzuf.net/jobs/p/afb67725-d9d8-4f44-ab15-d488f885c8d9-Software-Development-Team-Leader-Pefect-Presentation-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=53,"Full Time · Manager · 5-9 Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Agile · ASP.NET · HTML5 · CSS · Software Engineering · javaScript · Angular · MVC - October 28, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Software Technical Lead/Principal Software...,Coral Technology,https://wuzzuf.net/jobs/p/dfb057e4-c4ca-4625-8316-8c290439bded-Software-Technical-Lead-Principal-Software-Engineer-Coral-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=52,"Full Time · Manager · 6+ Yrs of Exp · Software Development · Scrum · Agile · Software · Computer Science · Information Technology (IT) · APIs · AWS · Software Engineering · English · AWS - November 8, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
Software Team Leader - Full Stack (Node.JS),CrossWorkers,https://wuzzuf.net/jobs/p/f7f781ec-9bb2-4295-b355-0cd7e118a5cd-Software-Team-Leader---Full-Stack-Node-JS-CrossWorkers-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=411,"Full Time · Manager · 6-7 Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · javaScript · HTML · Node.js · Software · MySQL · MongoDB · Agile · HTML5 · CSS - October 7, 2020","New Cairo, Cairo",Manager,Full Time,Software Engneering 
IT Help Desk Supervisor,Hidden Name,https://wuzzuf.net/jobs/p/30659626-8781-4084-89e6-888b321f04bd-IT-Help-Desk-Supervisor-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=410,"Full Time · Manager · 3-5 Yrs of Exp · Computer Science · Help Desk · Information Technology (IT) · Telecom · Engineering · Installation · Automation · Office Automation · Troubleshooting - October 7, 2020","Dokki, Giza",Manager,Full Time,IT Category
IT Help Desk Team Leader,Hidden Name,https://wuzzuf.net/jobs/p/a39f722c-8601-42ed-8cf3-b23d5156013d-IT-Help-Desk-Team-Leader-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=427,"Full Time · Manager · 5+ Yrs of Exp · Information Technology (IT) · Computer Science · Help Desk · Customer Service · Communication Skills · ERP · Management · Communication · EMR · CMS - November 11, 2020","Maadi, Cairo",Manager,Full Time,IT Category
Technical Team leader,API,https://wuzzuf.net/jobs/p/ec840f70-69ec-4417-bed2-ce5e834a3fba-Technical-Team-leader-API-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=445,"Full Time · Part Time · Manager · 5-20 Yrs of Exp · SQL · ASP.NET · .NET · ASP · TFS · Git · Software Development · Engineering · Information Technology (IT) · Computer Science - October 27, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
IT Site Section Head - Second Line Support,Hidden Name,https://wuzzuf.net/jobs/p/e4028984-d679-4941-9577-08dc9d5621de-IT-Site-Section-Head---Second-Line-Support-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=454,"Full Time · Senior Management · 7-10 Yrs of Exp · Computer Science · Management · Computer Engineering · Information Technology (IT) · Computer · Engineering · IT/Software Development - November 5, 2020","Obour City, Cairo",Manager,Full Time,IT Category
