job_title,company,job_profile,description,location,Level,Type,StandardJobTitle
IT Help Desk,Hidden Name,https://wuzzuf.net/jobs/p/814eab2a-fc60-4e17-8970-ccb4a1b5b14f-IT-Help-Desk-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=302,"Full Time · Entry Level · 1-3 Yrs of Exp · Help Desk · Information Technology (IT) · Installation · Computer Science · Communication Skills · MCSA · CCNA · IT/Software Development - October 21, 2020","Maadi, Cairo",Entry Level,Full Time,IT Category
Software Quality Engineer,KnowledgeNet,https://wuzzuf.net/jobs/p/c430b6b6-5e15-480f-b4ae-84342956c23f-Software-Quality-Engineer-KnowledgeNet-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=307,"Full Time · Entry Level · 1+ Yrs of Exp · Computer Science · Software Engineering · Quality Control · Quality Assurance · Software Testing · Web Applications · Testing Mobile Application · Testing - November 5, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
IT Network Technican,Hidden Name,https://wuzzuf.net/jobs/p/300120fe-79b0-46a2-bb96-e0e92f3331aa-IT-Network-Technican-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=304,"Full Time · Entry Level · 1-3 Yrs of Exp · IT · Maintenance · Installation · Software · Hardware · Networks · Installation/Maintenance/Repair · IT/Software Development - September 27, 2020","Alexandria, Egypt",Entry Level,Full Time,IT Category
Back-end Developer,Analyze-That,https://wuzzuf.net/jobs/p/415bc990-8f88-4580-b8b6-7347c104aaa2-Back-end-Developer-Analyze-That-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=317,"Part Time · Work From Home · Entry Level · 1-3 Yrs of Exp · Software Development · python · Plotly Dash · Django · Information Technology (IT) · Computer Science · Software Engineering - November 13, 2020","Cairo, Egypt",Entry Level,Full Time And Part Time,Software Engneering 
Software Quality Assurance Engineer,TAM,https://wuzzuf.net/jobs/p/acefeb4d-a435-41e2-8acd-b04c4411ab7f-Software-Quality-Assurance-Engineer-TAM-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=333,Full Time · Entry Level · 1-2 Yrs of Exp · Quality Control · Computer Science · Information Technology (IT) · Testing · ISTQB · API · Performance Testing · API Testing · Performance · Software - New,"New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
Junior IT Project Coordinator (German Speaker),Orange Business Services,https://wuzzuf.net/jobs/p/d64ec323-5308-4d8a-96a9-d4086ee6a61f-Junior-IT-Project-Coordinator-German-Speaker-Orange-Business-Services-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=330,"Full Time · Work From Home · Entry Level · 1-3 Yrs of Exp · Project Management · Engineering · CCNA · Project · Computer Science · Computer Engineering · German · Information Technology (IT) - November 20, 2020","Nasr City, Cairo",Entry Level,Full Time,IT Category
Back-end Developer,Analyze-That,https://wuzzuf.net/jobs/p/415bc990-8f88-4580-b8b6-7347c104aaa2-Back-end-Developer-Analyze-That-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=321,"Part Time · Work From Home · Entry Level · 1-3 Yrs of Exp · Software Development · python · Plotly Dash · Django · Information Technology (IT) · Computer Science · Software Engineering - November 13, 2020","Cairo, Egypt",Entry Level,Full Time And Part Time,Software Engneering 
PHP Software Engineer - Alexandria,Softxpert Incorporation,https://wuzzuf.net/jobs/p/7d9164a3-1229-473d-ad18-a31d4ec429b8-PHP-Software-Engineer---Alexandria-Softxpert-Incorporation-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=338,"Full Time · Entry Level · 0-2 Yrs of Exp · PHP · Computer Science · Computer Engineering · PHP Development · OOP · SDLC · GIT · SVN · Information Technology (IT) · Engineering · Software - September 28, 2020","Alexandria, Egypt",Entry Level,Full Time,Software Engneering 
Software Quality Control Tester - Alexandria,NetEra,https://wuzzuf.net/jobs/p/9870be23-c5bd-408e-996a-76f1964ec03e-Software-Quality-Control-Tester---Alexandria-NetEra-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=323,"Full Time · Entry Level · 1-3 Yrs of Exp · Software Testing · Game Testing · Software Development · Games · Software · Quality Control · Computer Science · Information Technology (IT) · Agile - October 19, 2020","San Stefano, Alexandria",Entry Level,Full Time,Software Engneering 
IT Technical Support and Help Desk,Max Muscle,https://wuzzuf.net/jobs/p/530a9c29-d0e7-486d-94f0-7319f5f4da35-IT-Technical-Support-and-Help-Desk-Max-Muscle-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=342,"Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Telecommunication · Computer Maintenance · Computer Science · Technical Support · System Administration · Customer Service - October 11, 2020","New Cairo, Cairo",Entry Level,Full Time,IT Category
React Developer,Garment IO,https://wuzzuf.net/jobs/p/eca2dd2c-09db-424b-b484-04eb174591d3-React-Developer-Garment-IO-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=371,Full Time · Entry Level · 1+ Yrs of Exp · ReactJS · ES6 · CSS · GUC · ITI · CS · Computer Science · React · Hooks · Redux · javaScript · RESTful APIs · Computer Engineering · React Development - New,"Sheikh Zayed, Giza",Entry Level,Full Time,Software Engneering 
Software Tester,Bypa-ss,https://wuzzuf.net/jobs/p/89786a22-5034-4657-8109-7844fc248a81-Software-Tester-Bypa-ss-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=378,"Full Time · Entry Level · 1-2 Yrs of Exp · Testing · Software Testing · Computer Science · Information Technology (IT) · Quality Control · Software · ISTQB · Automation · Selenium · Engineering - November 5, 2020","Downtown, Cairo",Entry Level,Full Time,Software Engneering 
Product Development Engineer,Delta Egypt For Lighting,https://wuzzuf.net/jobs/p/192cd0d3-e8c9-4ebc-bbab-d2bf55279877-Product-Development-Engineer-Delta-Egypt-For-Lighting-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=384,"Full Time · Entry Level · 1-3 Yrs of Exp · Mechanical Engineering · Auto Cat · Auto Cad · 2D · 3D · Development · Drawings · Lighting · inventor · Manufacturing · Engineering · Design · QA - November 22, 2020","Obour City, Cairo",Entry Level,Full Time,Software Engneering 
Software Technical Support / Application Support,Hidden Name,https://wuzzuf.net/jobs/p/5166cd20-686b-4501-a608-73bd7f29a73b-Software-Technical-Support---Application-Support-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=397,"Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Technical Support · HTML · Customer Support · English · CSS · Database · Networking · Software · Computer Science - October 11, 2020","Mokattam, Cairo",Entry Level,Full Time,Software Engneering 
Sales Account Manager - Software,Code Farm Egypt software & technology Ltd.,https://wuzzuf.net/jobs/p/cd2e8362-e8ca-4339-8283-33334df013d2-Sales-Account-Manager---Software-Code-Farm-Egypt-software-amp-technology-Ltd-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=396,"Full Time · Entry Level · 1+ Yrs of Exp · Sales · Software · Leads · Sales Skills · English · Customer Service · Sales Target · Account Management · Computer Skills · Microsoft Office - November 1, 2020","Heliopolis, Cairo",Entry Level,Full Time,Software Engneering 
IT System Specialist,Hayat Kimya,https://wuzzuf.net/jobs/p/ddf87702-87f8-4ed3-8536-5e7a632473eb-IT-System-Specialist-Hayat-Kimya-Suez-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=391,"Full Time · Entry Level · 1-3 Yrs of Exp · DNS · WNS · Networking · VSpehre · VCenter · ESXi · HyperV · LAN · WAN · Microsoft Office · Computer Skills · Information Technology (IT) · Engineering - October 18, 2020","Ain Sokhna, Suez",Entry Level,Full Time,IT Category
IT Help Desk,Flairstech,https://wuzzuf.net/jobs/p/8628150b-c40a-4194-a300-66a93e712137-IT-Help-Desk-Flairstech-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=390,"Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Help Desk · Computer Science · Installation · IT · English · IT HelpDesk · Helpdesk · Computer Engineering · Networks - November 19, 2020","Maadi, Cairo",Entry Level,Full Time,IT Category
Junior Software Engineer .Net,Path-Solutions,https://wuzzuf.net/jobs/p/10f7e0a6-a485-44af-bd68-c307ab5acb2c-Junior-Software-Engineer--Net-Path-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=56,"Full Time · Entry Level · 1-3 Yrs of Exp · C# · ASP.NET · MVC · .NET · SQL · MySQL · Oracle · Information Technology (IT) · Computer Science · Software Development · Software Engineering - October 7, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Software Developer,HITS Technologies,https://wuzzuf.net/jobs/p/5064aafb-69a7-4570-b6db-1ba12f1e2b0b-Software-Developer-HITS-Technologies-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=49,"Full Time · Entry Level · 1+ Yrs of Exp · Information Technology (IT) · Computer Science · Engineering · Computer Engineering · Integration · Software Development · Software Engineering · JSON - October 26, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
Software Engineer,Callvita,https://wuzzuf.net/jobs/p/20c651fe-14b0-4cf4-8d1a-e0e5696c0a0c-Software-Engineer-Callvita-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=414,"Full Time · Entry Level · 1-5 Yrs of Exp · Software Development · Computer Science · Computer Engineering · javaScript · Software · Engineering · Git · Agile · CSS · SQL · Software Engineering - October 11, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Software Sales Specialist,Direct Arabia,https://wuzzuf.net/jobs/p/12fb5c5c-dca1-413b-8d5d-71dd8660e941-Software-Sales-Specialist-Direct-Arabia-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=407,"Full Time · Entry Level · 1-5 Yrs of Exp · Sales · Sales Skills · Sales Target · Software · Communication Skills · English · Technical Sales · Software Sales · IT Sales · Customer Service - October 12, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
Software Quality Tester,E-Bakers,https://wuzzuf.net/jobs/p/eb92ecd2-4293-48d8-a7d9-5a381a52f308-Software-Quality-Tester-E-Bakers-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=404,"Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Telecommunication · Computer Science · Software Testing · QA · QC · Testing · Quality Control · Quality Assurance · JIRA - November 3, 2020","Mohandessin, Giza",Entry Level,Full Time,Software Engneering 
Software Technical Support Agent,Silicon21,https://wuzzuf.net/jobs/p/5b6cf35e-9969-48d6-97e9-7e6fa9260da3-Software-Technical-Support-Agent-Silicon21-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=405,"Full Time · Entry Level · 1-2 Yrs of Exp · Computer Science · Networking · OS Systems · Microsoft SQL Server · LDAP · Information Technology (IT) · MS Windows Server · Installation/Maintenance/Repair - October 4, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
QT - QML Developer - C++,360Imaging,https://wuzzuf.net/jobs/p/caa1fa7d-44c3-472f-a36f-d7327deb2d7b-QT---QML-Developer---C---360Imaging-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=418,"Full Time · Part Time · Work From Home · Entry Level · 1-5 Yrs of Exp · UI Programming · UI · Computer Scinece · Software Development · CSS · GIT · javaScript · QML · QT · C++11 · C++ - November 17, 2020","Dokki, Giza",Entry Level,Full Time,Software Engneering 
Flutter Developer,Hidden Name,https://wuzzuf.net/jobs/p/daece40b-bcd2-49ab-a285-b8d2f546f9aa-Flutter-Developer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=417,"Full Time · Entry Level · 1+ Yrs of Exp · Flutter · Mobile Developer · Information Technology (IT) · Computer Engineering · Computer Science · JSON · Code Versioning Tools · App Store · iOS - November 18, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
OffShore Business Development Specialist -...,ESG Consulting,https://wuzzuf.net/jobs/p/138c766c-a907-4b89-bb2d-c5ad4dc4c38e-OffShore-Business-Development-Specialist---English-speakers-ESG-Consulting-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=435,"Full Time · Entry Level · 1-3 Yrs of Exp · Selling · Business Development · English · Sales · Communication · Communication Skills · Sales Skills · Writing · Excel · Business Development - October 15, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
Software Engineer,Callvita,https://wuzzuf.net/jobs/p/20c651fe-14b0-4cf4-8d1a-e0e5696c0a0c-Software-Engineer-Callvita-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=424,"Full Time · Entry Level · 1-5 Yrs of Exp · Software Development · Computer Science · Computer Engineering · javaScript · Software · Engineering · Git · Agile · CSS · SQL · Software Engineering - October 11, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
IT Specialist,Mest,https://wuzzuf.net/jobs/p/46ec3c9d-0b2d-4db2-b7da-0ecd9fae491a-IT-Specialist-Mest-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=439,"Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Information Technology (IT) · Information Systems · hardware · Installation · MCSE · Communication · IP Camera · Microsoft Exchange - November 9, 2020","Mohandessin, Giza",Entry Level,Full Time,IT Category
Front-End Developer (Angular),3D Diagnostix,https://wuzzuf.net/jobs/p/2143006a-4d15-43c4-b6c3-2d0912200345-Front-End-Developer-Angular-3D-Diagnostix-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=422,Full Time · Entry Level · 1-5 Yrs of Exp · Information Technology (IT) · Computer Science · Engineering · HTML · Angular Js · javaScript · Database · Front-End · IT/Software Development - New,"Cairo, Egypt",Entry Level,Full Time,Software Engneering 
Python Developer (Odoo),ZAD Solutions,https://wuzzuf.net/jobs/p/1bca925d-868b-4f7c-a9e9-b28065f9c650-Python-Developer-Odoo-ZAD-Solutions-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=475,"Full Time · Entry Level · 1+ Yrs of Exp · Odoo · Python · Information Technology (IT) · Computer Science · Odoo Modules · Development · Software Development · Software · PostgreSQL · Git · Linux - October 25, 2020","Mohandessin, Giza",Entry Level,Full Time,Software Engneering 
.Net Developer,Hidden Name,https://wuzzuf.net/jobs/p/d9b9b3a1-2942-4f4e-85b8-3d4873688890--Net-Developer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=491,"Full Time · Entry Level · 1-2 Yrs of Exp · Computer Science · Computer Engineering · C# · ASP.NET · Visual Studio · Database · Database Design · MS SQL · JavaScript · JQuery · SQL · Architecture - November 16, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
WordPress Developer,Qeema,https://wuzzuf.net/jobs/p/67cf4a2d-e8ff-4721-b8a9-74ffffb9471b-WordPress-Developer-Qeema-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=503,"Full Time · Entry Level · 1+ Yrs of Exp · PHP · Back-end · Information Technology (IT) · Software Development · Software Engineering · Computer Science · Web Development · PHP Back-End · WordPress - October 21, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
MS Dynamics AX Developer,Sega_m,https://wuzzuf.net/jobs/p/867153c3-70f7-452e-afd9-e16bc80bc253-MS-Dynamics-AX-Developer-Segam-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=520,"Full Time · Entry Level · 0-1 Yrs of Exp · MS Dynamics · Dynamics AX Developer · AX Developer · Computer Science · Information Technology (IT) · Software Engineering · Software Development · SQL - November 17, 2020","10th Of Ramadan City, Cairo",Entry Level,Full Time,Software Engneering 
Full-Stack Web Developer (MERN Stack),InnoVision Systems,https://wuzzuf.net/jobs/p/ac033da1-43f4-489d-a59a-dc22aa1422d0-Full-Stack-Web-Developer-MERN-Stack-InnoVision-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=517,"· Entry Level · 1-2 Yrs of Exp · Computer Science · Software Development · javaScript · mern stack · node.js · react.js · ReactJS · REDUX · RESTFULAPI · API · Software Engineer · Software - November 2, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
ERP Sales Account Manager,Peerless,https://wuzzuf.net/jobs/p/945a9adb-0931-48a1-886c-f283de02b404-ERP-Sales-Account-Manager-Peerless-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=514,"Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Sales · ERP · Software · Software Sales · Odoo · English · Odoo ERP · Sales Skills · Business Administration · Sales Target - October 11, 2020","Mohandessin, Giza",Entry Level,Full Time,Software Engneering 
Junior IT Specialist,Future Office Furniture,https://wuzzuf.net/jobs/p/cf6001a1-8a6b-4ff9-a343-de893c2e9f38-Junior-IT-Specialist-Future-Office-Furniture-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=507,"Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Computer Science · Maintenance · Troubleshooting · Data Security · Network Administration · Computer Skills · Microsoft Office - October 26, 2020","Cairo, Egypt",Entry Level,Full Time,IT Category
Software Quality Control Engineer,Nagwa,https://wuzzuf.net/jobs/p/76683243-9b23-49bc-9c58-104fa1bcb3cd-Software-Quality-Control-Engineer-Nagwa-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=526,"Full Time · Entry Level · 1+ Yrs of Exp · Quality Assurance · Computer Science · Quality Control · Information Technology (IT) · Software Testing · Testing · QA · Software · Agile · ISTQB - October 22, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
Front-End Developer,RDI,https://wuzzuf.net/jobs/p/6ae71336-afc0-4f9d-9da0-e62bacbc0c1d-Front-End-Developer-RDI-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=535,"Full Time · Entry Level · 1+ Yrs of Exp · Angular +2 · HTML5 · CSS · javaScript · Front End · Front-End · Software Engineering · Software Development · Information Technology (IT) · SASS · ES6 - November 8, 2020","Dokki, Giza",Entry Level,Full Time,Software Engneering 
Java Backend Developer,Entrepreware,https://wuzzuf.net/jobs/p/83b7aa27-1f11-492f-aeb1-a57f98d59c54-Java-Backend-Developer-Entrepreware-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=537,"Full Time · Entry Level · 1-2 Yrs of Exp · AngularJS · GIT · HTML · CSS · Java · CSS3 · MYSQL · Hibernate · Backend · Software Engineering · Computer Science · Information Technology (IT) - November 12, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
IT Help Desk Specialist,Raya Contact Center,https://wuzzuf.net/jobs/p/aab8ca00-e688-42bd-9a22-2bf1d894aeb9-IT-Help-Desk-Specialist-Raya-Contact-Center-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=540,"Full Time · Shift Based · Entry Level · 0-2 Yrs of Exp · Information Technology (IT) · Help Desk · IT · Computer Science · Technical · Installation · Engineering · Telecom · Computer Engineering - October 20, 2020","Smart Village, Giza",Entry Level,Full Time,IT Category
ERP Sales Account Manager,Peerless,https://wuzzuf.net/jobs/p/945a9adb-0931-48a1-886c-f283de02b404-ERP-Sales-Account-Manager-Peerless-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=530,"Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Sales · ERP · Software · Software Sales · Odoo · English · Odoo ERP · Sales Skills · Business Administration · Sales Target - October 11, 2020","Mohandessin, Giza",Entry Level,Full Time,Software Engneering 
Chemist / Outdoor Software Support Representative,National Technology,https://wuzzuf.net/jobs/p/36b535be-83d3-4ea8-a610-15a5a62e451d-Chemist---Outdoor-Software-Support-Representative-National-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=531,"Full Time · Entry Level · 1-5 Yrs of Exp · Males Only · Communication · Science · Technical Support · Chemistry · Labs · Software · IT · English · R&D/Science · Installation/Maintenance/Repair - September 28, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
Angular Developer,Saudisoft,https://wuzzuf.net/jobs/p/75a42edd-adee-4b22-a9d3-aede95341740-Angular-Developer-Saudisoft-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=560,"Full Time · Entry Level · 2-3 Yrs of Exp · Information Technology (IT) · Angular · Computer Science · Software Development · C# · .NET · Cloud · Crystal Reports · Cloud Development - November 15, 2020","Mohandessin, Giza",Entry Level,Full Time,Software Engneering 
Chemist / Outdoor Software Support Representative,National Technology,https://wuzzuf.net/jobs/p/36b535be-83d3-4ea8-a610-15a5a62e451d-Chemist---Outdoor-Software-Support-Representative-National-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=549,"Full Time · Entry Level · 1-5 Yrs of Exp · Males Only · Communication · Science · Technical Support · Chemistry · Labs · Software · IT · English · R&D/Science · Installation/Maintenance/Repair - September 28, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
PHP Web Developer,AQARITO,https://wuzzuf.net/jobs/p/d7f93ddf-d6d0-4559-9b91-0d2dfca03b4c-PHP-Web-Developer-AQARITO-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=558,"Full Time · Entry Level · 1+ Yrs of Exp · Information Technology (IT) · PHP · Computer Science · Software Development · Software Engineering · Laravel · Engineering · MySQL · Software · APIs - October 30, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Development & Operations Specialist - Indonesia,AIESEC - MANSOURA,https://wuzzuf.net/internship/daebcfcc-d510-4648-8aab-d0d7fad7c2e5-Development---Operations-Specialist---Indonesia-AIESEC---MANSOURA-Surabaya-Indonesia?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=574,"Internship · Entry Level · C++ · Information Technology · IT · Computer Science · Computer Engineering · Java · Scrum · Technical Support · Software Development · Programming - October 18, 2020","Surabaya, Indonesia",Entry Level,Internship,Software Engneering 
React Native App Developer - ( Internship ),Seuqel Solutions,https://wuzzuf.net/internship/66413a3d-8249-47f9-a968-a3f19de7ae19-React-Native-App-Developer----Internship--Seuqel-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=576,Internship · Entry Level · 0-1 Yrs of Exp · Startup · Information Technology (IT) · Computer Science · React · Native · Nodejs · Engineering · Redux · UI · UX · REST · mongodDB · React Native - New,"Downtown, Cairo",Entry Level,Internship,Software Engneering 
Xamarin Developer,Softec International,https://wuzzuf.net/jobs/p/6c548753-7bd0-4731-ba3f-2c18716fd92e-Xamarin-Developer-Softec-International-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=586,"Full Time · Entry Level · 1+ Yrs of Exp · Xamarin · Software Development · Engineering · Software Engineering · Computer Science · Information Technology (IT) · C# · .NET · Programming · MVVM - November 18, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
IT Specialist,Dawlia,https://wuzzuf.net/jobs/p/2cd2fc13-bda4-40ca-b16c-d41a681b17c6-IT-Specialist-Dawlia-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=582,"Full Time · Entry Level · 1-3 Yrs of Exp · Males Only · Information Technology (IT) · Computer Science · Installation · Maintenance · English · Computer Engineering · Installation/Maintenance/Repair - October 11, 2020","6th Of October, Giza",Entry Level,Full Time,IT Category
Flutter Developer,nichepharma,https://wuzzuf.net/jobs/p/ef62ff31-5de7-4a24-9d7e-d8538242544a-Flutter-Developer-nichepharma-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=600,"Part Time · Work From Home · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Mobile App Developer · Software Development · Android · IOS · Flutter · Software Architectures · OOP - September 27, 2020","Sheikh Zayed, Giza",Entry Level,Full Time And Part Time,Software Engneering 
Junior Software Engineer .Net,Path-Solutions,https://wuzzuf.net/jobs/p/10f7e0a6-a485-44af-bd68-c307ab5acb2c-Junior-Software-Engineer--Net-Path-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=62,"Full Time · Entry Level · 1-3 Yrs of Exp · C# · ASP.NET · MVC · .NET · SQL · MySQL · Oracle · Information Technology (IT) · Computer Science · Software Development · Software Engineering - October 7, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Software Developer,Open Minds CIT,https://wuzzuf.net/jobs/p/64c45188-2782-4c69-8164-35bc65fb67ba-Software-Developer-Open-Minds-CIT-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=76,"Full Time · Entry Level · 1-3 Yrs of Exp · C# · Software Development · ASP.NET · SQL · .Net · PHP · java · jscript · English · Mobile Development · Information Technology (IT) · ASP.NET - October 1, 2020","Downtown, Cairo",Entry Level,Full Time,Software Engneering 
Full Stack Software Developer,Wisely Insure,https://wuzzuf.net/jobs/p/90fcf155-12fb-4865-89c5-12cb28aafa25-Full-Stack-Software-Developer-Wisely-Insure-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=77,"Full Time · Work From Home · Entry Level · 1-3 Yrs of Exp · Startup · Computer Science · Information Technology (IT) · Software Engineering · Software Development · Computer Engineering · AJAX - September 30, 2020","Heliopolis, Cairo",Entry Level,Full Time,Software Engneering 
Odoo Developer,MidEast Communication Systems,https://wuzzuf.net/jobs/p/01533806-8af7-434b-b1c3-09e58dc91a46-Odoo-Developer-MidEast-Communication-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=601,"Full Time · Entry Level · 1+ Yrs of Exp · Odoo · Information Technology (IT) · Linux · Engineering · Python · Computer Science · HTML · CSS · Git · Software Development · PostgreSQL · Programming - November 16, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
React Native Mobile Developer,Paynas,https://wuzzuf.net/jobs/p/42cfb40d-3d6c-4ca9-8738-f690e3fd695d-React-Native-Mobile-Developer-Paynas-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=609,"Full Time · Entry Level · 2-4 Yrs of Exp · Information Technology (IT) · Computer Science · React Native · Software Development · UI · UX · React · UI/UX · React JS · English - November 15, 2020","Zamalek, Cairo",Entry Level,Full Time,Software Engneering 
Junior Back End Developer,AlgorithmZ –Tooli,https://wuzzuf.net/jobs/p/fd1914e7-c3db-41f7-86c7-5f621c8c1d77-Junior-Back-End-Developer-AlgorithmZ-%E2%80%93Tooli-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=631,"Full Time · Entry Level · 1-2 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Git · Design · EC2 · Troubleshooting · Software · NodeJS · MQ · Kafka · TFS - November 22, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
